Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
75	324.218750	231.360417	10730.718750	8107.535417	27414.920833	20392.195833	1587284.920833	1167559.995833	874383.318750	643802.110416
76	323.106250	230.647917	10699.058333	8085.316667	27320.737500	20319.337500	1586294.056250	1167318.972916	874737.893750	644350.943749
77	322.477083	231.710417	10724.122917	8106.839583	27281.772917	20357.206250	1585088.220833	1168692.220833	873273.264583	644128.497916
78	321.797917	230.931250	10728.554167	8103.137500	27458.289583	20429.906250	1598989.437500	1177253.404166	880552.297916	648886.389582
79	322.022917	230.314583	10752.604167	8108.195833	27427.341667	20377.308333	1586980.358333	1167242.833333	872634.608333	642598.433332
7	322.502083	230.710417	10725.143750	8108.493750	27430.410417	20395.918750	1592293.318750	1171402.177083	876495.447916	645468.206249
80	323.106250	229.864583	10712.514583	8109.831250	27390.360417	20392.035417	1584997.487500	1168881.687499	872268.841666	644117.183332
81	324.633333	232.283333	10717.800000	8110.066667	27417.752083	20435.018750	1584343.737500	1169056.804166	869593.072916	642706.522916
82	323.570833	231.554167	10771.150000	8128.733333	27496.781250	20425.414583	1588041.795833	1166119.662499	873007.595833	641195.870832
83	323.914583	232.106250	10771.420833	8139.054167	27502.068750	20470.593750	1593655.208333	1174496.491666	876833.762500	646992.704166
84	320.814583	230.822917	10585.320833	8025.762500	27122.822917	20212.072917	1586007.637500	1169128.512499	873453.029166	644746.304166
85	322.552083	232.343750	10694.400000	8064.033333	27410.979167	20393.437500	1586127.816666	1167881.216666	874740.037500	644327.595833
86	322.810417	230.868750	10756.114583	8126.006250	27456.441667	20420.816667	1584882.650000	1166904.416666	873615.710416	643830.468749
87	323.306250	231.614583	10709.912500	8088.587500	27283.902083	20311.968750	1584459.997916	1167787.297916	874095.797916	644797.172916
88	325.102083	232.377083	10800.991667	8160.175000	27592.022917	20528.639583	1599051.737500	1177275.262499	880255.318750	648527.860416
89	320.772917	230.514583	10709.087500	8083.279167	27260.500000	20297.775000	1589965.397917	1169884.922916	875074.979166	644543.554166
8	322.185417	230.777083	10756.495833	8135.145833	27461.520833	20443.837500	1591202.833333	1171483.866666	876211.912500	645323.687499
90	320.204167	229.704167	10694.577083	8063.177083	27209.212500	20202.429167	1587570.795833	1167361.462499	875151.108333	644489.083332
91	304.460417	216.010417	10350.095833	7777.820833	26803.033333	19905.733333	1584266.862500	1165133.012499	872256.847916	642178.214582
92	315.600000	223.558333	10555.268750	7937.027083	27008.987500	20001.304167	1589781.322916	1168324.789583	874944.541666	643604.783332
93	321.252083	230.343750	10714.260417	8060.610417	27271.695833	20233.654167	1585695.400000	1166340.766666	873939.504166	643548.904166
94	319.364583	230.489583	10705.781250	8106.014583	27299.475000	20333.908333	1584713.902083	1169236.143749	872794.327083	644778.168749
95	319.760417	229.535417	10626.662500	8056.870833	27144.316667	20271.591667	1584198.222916	1168015.547916	872662.129166	643822.054166
96	322.143750	228.952083	10702.391667	8049.066667	27253.308333	20174.950000	1588462.310416	1166210.152083	874957.889583	643365.656249
97	315.941667	226.008333	10638.312500	8055.204167	27066.102083	20173.260417	1582897.606250	1166004.106249	873482.083333	643957.533332
98	321.247917	230.172917	10703.533333	8084.191667	27295.837500	20315.254167	1585105.087500	1166540.787499	871400.781250	641517.047916
99	322.964583	229.756250	10727.510417	8103.460417	27384.752083	20364.877083	1585830.212500	1167301.462499	872038.327083	642267.135416
9	322.789583	230.881250	10768.250000	8143.391667	27431.450000	20436.358333	1590956.783333	1171729.508333	875254.816666	645025.949999
