Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
87	406.179167	393.545833	12947.497917	11421.039583	37748.891667	34049.475000	2285687.447918	2054566.822915	1247247.127083	1115195.643749
88	405.258333	395.191667	13086.535417	11522.252083	38147.556250	34344.314583	2304612.600002	2070461.466665	1255501.320833	1122109.845832
89	402.495833	391.695833	12952.745833	11429.354167	37695.925000	33982.841667	2290019.660418	2058643.802082	1247463.106249	1115750.664582
8	399.487500	391.137500	12994.102083	11448.652083	37886.816667	34119.150000	2282682.452085	2052860.185415	1242892.495833	1112364.637499
90	397.958333	389.266667	12918.152083	11383.718750	37541.625000	33823.600000	2284688.010418	2052504.377082	1247469.222916	1114929.797915
91	392.104167	376.995833	12631.722917	11111.822917	37290.316667	33587.458333	2288397.995835	2055358.904165	1247114.599999	1114508.483332
92	393.393750	386.552083	12749.291667	11250.291667	37246.939583	33536.614583	2291551.054168	2058937.729165	1249082.799999	1116491.458332
93	400.416667	392.383333	12948.962500	11394.020833	37670.260417	33917.702083	2286957.987501	2055201.154165	1247864.866666	1115721.816665
94	400.766667	394.291667	12937.852083	11413.835417	37665.447917	33977.322917	2283171.308335	2053379.833332	1244999.218749	1113670.810415
95	397.508333	387.058333	12825.725000	11334.483333	37450.441667	33793.700000	2282167.560418	2051375.385415	1243851.993749	1112386.693749
96	404.508333	392.425000	12988.364583	11402.356250	37686.654167	33909.237500	2289269.037502	2055666.670832	1248420.689583	1115387.081249
97	396.341667	383.433333	12924.691667	11383.283333	37539.866667	33803.483333	2283629.518752	2051496.360415	1246835.752083	1114261.877082
98	402.600000	391.575000	12956.814583	11405.847917	37718.131250	33964.172917	2282201.389585	2050508.581248	1241966.856249	1110124.356249
99	405.254167	392.137500	13013.114583	11447.014583	37859.014583	34070.864583	2286981.814585	2053548.722915	1244973.639583	1112001.531249
9	401.887500	394.445833	12992.785417	11461.285417	37791.412500	34059.304167	2283323.287501	2053624.087499	1242543.364583	1112031.156249
