Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
49	267.929167	296.012500	9350.333333	10216.008333	24198.168750	26191.952083	1377803.860417	1497984.543750	759411.225000	824220.341666
4	268.925000	297.458333	9370.218750	10213.202083	24239.339583	26229.397917	1380735.458333	1503430.950000	760585.287500	826387.687499
50	269.104167	298.570833	9399.437500	10259.562500	24281.452083	26270.435417	1377289.052083	1498821.235416	757507.008333	822508.449999
51	269.187500	296.204167	9346.631250	10202.189583	24128.216667	26106.641667	1379055.468750	1500537.643750	760125.747916	824993.847916
52	270.416667	299.050000	9445.806250	10310.122917	24431.358333	26435.958333	1392059.297917	1514456.739583	766956.929166	832290.787499
53	268.266667	296.833333	9348.358333	10207.866667	24208.620833	26142.854167	1379393.627083	1499944.385416	759463.904166	823974.895833
54	268.600000	296.100000	9383.916667	10237.591667	24217.879167	26201.254167	1377955.162500	1498068.587500	759591.316666	823647.616666
55	269.208333	296.975000	9397.454167	10252.912500	24316.733333	26300.341667	1378643.475000	1500024.091666	758318.041666	823068.491666
56	269.708333	297.891667	9367.764583	10242.414583	24280.954167	26286.612500	1377339.506250	1499388.739583	757982.352083	823001.702083
57	269.687500	297.054167	9372.066667	10236.800000	24244.308333	26236.591667	1378200.358333	1498018.016666	759317.404166	822879.937499
58	269.795833	298.345833	9403.366667	10254.975000	24311.043750	26289.777083	1377381.910416	1495304.685416	756544.195833	818542.629166
59	265.916667	292.908333	9298.710417	10165.310417	24166.452083	26186.335417	1385108.991666	1506159.008333	763231.302083	828103.577083
5	268.545833	296.962500	9409.302083	10279.668750	24330.041667	26331.500000	1380368.318750	1503178.477083	760930.610416	826197.968749
60	264.012500	294.012500	9274.256250	10101.964583	23953.872917	25847.639583	1379964.104166	1499591.504166	760795.808333	824499.383333
61	265.900000	294.700000	9240.883333	10116.775000	24056.668750	26051.760417	1376362.918750	1497781.293750	758340.800000	823031.074999
62	266.777083	294.243750	9354.241667	10194.858333	24114.275000	26114.641667	1376120.320833	1498874.112500	758978.802083	824165.952083
63	268.779167	296.920833	9397.220833	10239.320833	24272.064583	26238.206250	1378569.683333	1500820.966666	758801.460416	824226.202083
64	267.216667	297.091667	9378.468750	10217.627083	24198.429167	26165.995833	1378206.506250	1499414.031250	759578.631250	824220.064583
65	268.754167	295.920833	9354.812500	10196.987500	24170.383333	26140.033333	1380834.431250	1501163.281250	761714.910416	826338.677083
66	268.408333	295.425000	9425.072917	10284.739583	24365.910417	26365.277083	1389001.879167	1511173.704166	765483.739583	830705.956249
67	267.343750	297.852083	9344.077083	10217.443750	24209.316667	26226.216667	1378046.852083	1500130.385416	757686.206250	822735.089583
68	268.304167	298.037500	9374.237500	10242.112500	24270.683333	26249.558333	1378503.464583	1499509.581250	758781.962500	823493.195833
69	269.770833	296.070833	9416.010417	10257.877083	24337.235417	26285.302083	1380067.470833	1497584.137499	759982.185416	822159.443749
6	267.970833	296.470833	9324.029167	10207.420833	24192.716667	26194.058333	1380968.454167	1502296.654166	762271.256250	827379.322916
70	269.750000	298.516667	9400.322917	10236.731250	24289.481250	26239.997917	1378752.585417	1496112.318750	757913.570833	819762.345833
71	268.783333	295.850000	9404.127083	10230.493750	24291.541667	26202.183333	1378404.604167	1495454.295833	759844.510416	822833.143749
72	269.954167	297.854167	9404.066667	10262.533333	24292.022917	26294.506250	1384731.147917	1506283.972916	763030.241666	827977.558333
73	269.145833	297.795833	9386.114583	10224.506250	24235.787500	26197.195833	1378111.295833	1497110.312500	759488.243750	822778.910416
74	269.158333	297.508333	9401.785417	10241.477083	24287.087500	26249.220833	1377765.377083	1496470.885416	758933.225000	822588.774999
75	270.166667	296.916667	9379.447917	10229.014583	24287.714583	26228.922917	1379463.916667	1496153.658333	760558.791666	822922.708333
76	267.512500	295.412500	9359.239583	10205.164583	24173.031250	26134.881250	1377341.427083	1497737.277083	760039.458333	824712.241666
77	269.104167	296.945833	9374.106250	10238.072917	24177.133333	26187.200000	1377851.408333	1498745.049999	760033.402083	824020.227083
78	268.864583	296.856250	9384.381250	10244.497917	24306.704167	26312.370833	1388568.012500	1511336.770833	765275.304166	830873.362499
79	267.908333	295.808333	9392.316667	10245.941667	24255.641667	26231.725000	1378016.472917	1499220.389583	758342.285416	823334.360416
7	267.558333	296.125000	9352.681250	10247.856250	24231.181250	26267.472917	1379780.027083	1504285.410416	760109.277083	826826.027083
80	268.916667	296.658333	9384.231250	10232.447917	24261.750000	26238.850000	1379081.852083	1499216.335416	759688.560416	823903.960416
81	269.562500	298.404167	9377.095833	10230.695833	24278.010417	26288.652083	1377484.329167	1499371.662499	757205.102083	822000.418749
82	270.416667	297.258333	9414.237500	10258.237500	24284.925000	26298.975000	1377321.729167	1497577.654166	757930.500000	821520.658333
83	268.833333	297.883333	9389.622917	10265.756250	24299.650000	26320.675000	1382463.864583	1504699.306249	761288.293750	826450.627083
84	266.495833	295.362500	9246.902083	10111.668750	24008.089583	26003.764583	1377642.091666	1499837.441666	759700.954166	824957.012499
85	269.454167	297.604167	9343.829167	10190.754167	24245.529167	26238.529167	1377782.522917	1499470.697916	759972.637500	825282.020833
86	268.033333	296.700000	9397.704167	10259.579167	24283.829167	26285.604167	1376206.145833	1498214.287499	758925.485416	824282.052083
87	268.608333	298.275000	9356.293750	10217.218750	24148.616667	26164.800000	1376848.775000	1499342.458333	760258.075000	825551.033333
88	270.166667	298.550000	9438.518750	10303.118750	24417.337500	26413.537500	1389069.154167	1510578.870833	765297.702083	830175.385416
89	268.583333	293.683333	9329.289583	10190.214583	24130.262500	26054.370833	1379658.322917	1499250.947916	760030.920833	823771.595833
8	267.862500	297.062500	9392.960417	10267.610417	24286.212500	26312.104167	1380215.258333	1504397.458333	760419.131250	826743.181249
90	264.941667	292.550000	9319.322917	10188.589583	24007.670833	25988.012500	1375628.837500	1497075.145833	759677.764583	824188.797916
91	257.056250	277.422917	9035.477083	9807.035417	23721.054167	25584.887500	1375777.208333	1494675.175000	758121.383333	821647.449999
92	260.583333	288.083333	9167.091667	10035.700000	23781.920833	25776.262500	1377907.937500	1500125.479166	759176.662500	824300.245833
93	267.983333	295.933333	9309.956250	10206.056250	24037.945833	26082.487500	1375753.872916	1497201.514583	759192.462500	823924.045833
94	266.779167	294.262500	9370.420833	10216.945833	24198.868750	26107.677083	1378048.141666	1498143.949999	759482.956250	824018.297916
95	265.904167	295.037500	9301.381250	10114.381250	24039.804167	25985.212500	1377575.568750	1495452.177083	759677.110416	822026.227083
96	266.787500	296.204167	9361.458333	10175.741667	24102.877083	26003.310417	1378529.400000	1497453.049999	760013.183333	823930.283333
97	259.891667	291.066667	9297.362500	10166.204167	23962.795833	25952.145833	1373934.725000	1496544.216666	758863.570833	824218.054166
98	268.275000	294.808333	9344.279167	10213.770833	24149.841667	26158.266667	1376008.160417	1498315.360416	756967.104166	822254.837499
99	267.566667	296.466667	9366.402083	10237.893750	24242.510417	26234.260417	1375692.714583	1500040.589583	756747.529166	823441.729166
9	267.791667	296.991667	9402.777083	10269.918750	24266.902083	26272.793750	1380891.808333	1503490.191666	760158.885416	825785.902083
