Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
82	456.233333	182.450000	15287.825000	6399.641667	39657.145833	15643.770833	2251471.579166	891737.454166	1232024.470833	492110.304166
83	456.847917	182.772917	15317.181250	6393.597917	39725.270833	15673.162500	2264955.762499	896674.787500	1240888.862500	495585.970833
84	453.752083	180.993750	15054.033333	6295.266667	39168.410417	15441.693750	2252379.431249	892265.147916	1235274.825000	493861.683333
85	454.106250	183.131250	15147.204167	6363.737500	39529.841667	15624.416667	2251058.858333	892091.475000	1236006.595833	493818.754166
86	454.160417	182.952083	15278.952083	6396.168750	39619.181250	15639.431250	2250622.306249	892226.806250	1234933.893750	494092.318749
87	455.735417	182.427083	15214.479167	6356.204167	39386.108333	15549.008333	2248951.960416	891627.985416	1235396.477083	493912.452083
88	457.827083	183.335417	15344.395833	6418.495833	39822.764583	15718.881250	2270142.287499	899402.379166	1244211.868750	497036.868749
89	451.193750	181.918750	15220.741667	6358.583333	39376.189583	15528.197917	2256364.256250	893692.422916	1236348.614583	494029.264583
8	454.160417	182.402083	15275.795833	6410.195833	39630.510417	15662.727083	2257761.658333	895883.733333	1237461.652083	495248.510416
90	449.956250	180.689583	15155.295833	6338.562500	39210.443750	15466.677083	2250498.866666	891792.283333	1235789.606250	494028.006249
91	426.339583	173.956250	14749.827083	6119.510417	38709.450000	15253.541667	2249560.914583	889999.847916	1232998.933333	492018.591666
92	443.189583	175.647917	14972.429167	6230.579167	38859.789583	15289.114583	2254719.397916	891519.697916	1235872.927083	492668.368749
93	451.014583	181.589583	15164.266667	6353.366667	39248.416667	15493.558333	2248686.391666	890801.500000	1234823.714583	493167.056249
94	452.952083	180.510417	15240.747917	6375.872917	39481.508333	15563.700000	2253965.306249	892920.822916	1236118.420833	493990.045833
95	446.668750	181.177083	15068.152083	6323.210417	39197.712500	15490.137500	2251327.495833	891914.620833	1234764.000000	493435.824999
96	455.452083	180.593750	15192.827083	6348.102083	39277.681250	15501.897917	2254001.081249	892427.831250	1236421.943750	493866.218749
97	441.502083	180.135417	15125.766667	6333.133333	39031.529167	15465.495833	2245192.137499	890274.629166	1233602.179166	493168.554166
98	453.477083	181.285417	15181.141667	6365.550000	39380.802083	15567.477083	2247225.999999	891735.400000	1229738.827083	492264.493749
99	454.043750	181.568750	15217.102083	6371.585417	39466.183333	15591.683333	2248070.770833	891008.387500	1230615.037500	491899.337499
9	454.106250	182.764583	15303.379167	6408.637500	39613.418750	15655.960417	2258336.116666	895257.258333	1236658.931250	494413.106249
